km-tidur,km-mandi,garasi,bangunan,tanah,lokasi,harga
2,2,0,90,75,Tangerang Selatan,1490000000
2,2,4,146,112,Tangerang Selatan,5250000000
2,1,1,150,250,Tangerang Selatan,3600000000
2,2,2,227,402,Tangerang Selatan,5500000000
2,2,1,160,110,Tangerang Selatan,2100000000
2,1,1,400,267,Tangerang Selatan,6700000000
2,2,2,185,150,Tangerang Selatan,3700000000
2,2,2,380,239,Tangerang Selatan,5900000000
2,2,1,150,128,Tangerang Selatan,1950000000
2,3,1,57,90,Tangerang Selatan,3466355871
2,1,1,300,178,Tangerang Selatan,4300000000
2,2,2,300,291,Tangerang Selatan,8500000000
2,1,0,550,600,Tangerang Selatan,12300000000
2,2,0,280,230,Tangerang Selatan,6450000000
2,2,0,350,222,Tangerang Selatan,6500000000
2,1,0,550,405,Tangerang Selatan,10000000000
2,2,0,227,440,Tangerang Selatan,6000000000
2,2,0,400,267,Tangerang Selatan,6700000000
2,2,0,167,131,Tangerang Selatan,2900000000
2,2,0,350,766,Tangerang Selatan,11000000000
2,2,0,70,63,Tangerang Selatan,1360000000
2,2,0,310,250,Tangerang Selatan,5500000000
2,1,0,101,118,Tangerang Selatan,2400000000
2,2,0,200,136,Tangerang Selatan,3900000000
2,1,1,195,250,Tangerang Selatan,4870000000
2,2,2,80,128,Tangerang Selatan,1400000000
2,2,1,200,165,Tangerang Selatan,3350000000
2,1,1,200,120,Tangerang Selatan,1600000000
2,2,1,160,120,Tangerang Selatan,1450000000
2,2,1,255,240,Tangerang Selatan,4200000000
2,1,1,50,83,Tangerang Selatan,3466355871
2,1,1,90,193,Tangerang Selatan,2030000000
2,2,2,230,183,Tangerang Selatan,2600000000
2,1,0,65,72,Tangerang Selatan,1100000000
2,2,1,120,154,Tangerang Selatan,2750000000
2,2,2,180,160,Tangerang Selatan,2100000000
2,2,0,65,72,Tangerang Selatan,1100000000
2,2,0,101,101,Tangerang Selatan,1250000000
2,2,1,140,90,Tangerang Selatan,1320000000
2,2,3,480,676,Tangerang Selatan,7500000000
2,1,2,160,135,Tangerang Selatan,3750000000
2,2,1,55,89,Tangerang Selatan,3466355871
2,2,2,350,190,Tangerang Selatan,4500000000
2,1,2,65,60,Tangerang Selatan,3466355871
2,2,0,300,222,Tangerang Selatan,4900000000
2,1,2,65,60,Tangerang Selatan,3466355871
2,2,0,170,117,Tangerang Selatan,2900000000
2,2,0,200,123,Tangerang Selatan,3200000000
2,1,0,300,235,Tangerang Selatan,5200000000
2,2,0,160,132,Tangerang Selatan,2800000000
2,1,0,230,183,Tangerang Selatan,2600000000
2,1,4,460,206,Tangerang Selatan,5800000000
2,1,1,80,84,Tangerang Selatan,1050000000
2,1,0,100,160,Tangerang Selatan,1350000000
2,2,2,180,220,Tangerang Selatan,6500000000
2,1,0,160,132,Tangerang Selatan,2800000000
2,1,2,500,225,Tangerang Selatan,5000000000
2,1,0,54,50,Tangerang Selatan,3466355871
2,2,2,400,375,Tangerang Selatan,9500000000
2,1,1,149,120,Tangerang Selatan,1800000000
2,1,2,300,824,Tangerang Selatan,14500000000
2,1,2,100,72,Tangerang Selatan,1950000000
2,2,2,200,123,Tangerang Selatan,3200000000
2,2,1,160,188,Tangerang Selatan,2650000000
2,1,1,120,84,Tangerang Selatan,2000000000
2,1,1,400,267,Tangerang Selatan,6700000000
2,1,1,160,118,Tangerang Selatan,1750000000
2,2,1,200,236,Tangerang Selatan,2500000000
2,1,2,98,90,Tangerang Selatan,2500000000
2,1,2,160,120,Tangerang Selatan,2700000000
2,1,2,210,144,Tangerang Selatan,3800000000
2,1,1,41,72,Tangerang Selatan,3466355871
2,2,1,41,72,Tangerang Selatan,3466355871
2,1,1,60,90,Tangerang Selatan,3466355871
2,2,0,238,119,Tangerang Selatan,1450000000
2,1,0,90,126,Tangerang Selatan,1750000000
2,1,0,358,144,Tangerang Selatan,5900000000
2,1,0,45,65,Tangerang Selatan,3466355871
2,1,0,45,65,Tangerang Selatan,3466355871
2,1,4,250,424,Tangerang Selatan,14000000000
2,1,0,158,158,Tangerang Selatan,3466355871
2,1,0,200,136,Tangerang Selatan,3900000000
2,1,0,145,100,Tangerang Selatan,2000000000
2,1,0,380,310,Tangerang Selatan,5500000000
2,1,0,170,117,Tangerang Selatan,2900000000
2,1,0,380,310,Tangerang Selatan,5500000000
2,1,0,182,310,Tangerang Selatan,3700000000
2,1,0,400,235,Tangerang Selatan,3650000000
2,1,0,42,70,Tangerang Selatan,3466355871
2,1,0,87,84,Tangerang Selatan,1070000000
2,1,0,200,120,Tangerang Selatan,2400000000
2,1,0,358,144,Tangerang Selatan,5900000000
2,1,4,343,340,Tangerang Selatan,8400000000
2,1,0,115,105,Tangerang Selatan,2200000000
2,1,0,200,248,Tangerang Selatan,2100000000
2,1,2,66,60,Tangerang Selatan,3466355871
2,1,2,200,136,Tangerang Selatan,3900000000
2,1,1,143,156,Tangerang Selatan,2600000000
2,2,1,149,145,Tangerang Selatan,2600000000
2,1,1,89,84,Tangerang Selatan,2350000000
2,1,1,110,83,Tangerang Selatan,2750000000
2,1,2,280,230,Tangerang Selatan,6450000000
2,1,1,70,94,Tangerang Selatan,3466355871
2,1,1,70,94,Tangerang Selatan,3466355871
2,2,2,245,180,Tangerang Selatan,2700000000
2,1,1,200,120,Tangerang Selatan,2400000000
2,6,2,203,315,Tangerang Selatan,5000000000
2,2,4,400,305,Tangerang Selatan,11500000000
2,1,1,314,256,Tangerang Selatan,3900000000
2,1,2,167,135,Tangerang Selatan,5700000000
2,1,3,294,204,Tangerang Selatan,10100000000
2,1,3,350,204,Tangerang Selatan,5700000000
2,1,1,52,72,Tangerang Selatan,1090000000
2,1,1,90,54,Tangerang Selatan,3466355871
2,3,1,88,72,Tangerang Selatan,2350000000
2,1,2,250,153,Tangerang Selatan,4250000000
2,1,2,248,170,Tangerang Selatan,7500000000
2,1,2,340,502,Tangerang Selatan,6900000000
2,1,2,185,195,Tangerang Selatan,4800000000
2,1,2,309,204,Tangerang Selatan,5000000000
2,1,2,380,406,Tangerang Selatan,6900000000
2,1,2,137,180,Tangerang Selatan,2870000000
2,1,2,36,60,Tangerang Selatan,3466355871
2,1,2,99,84,Tangerang Selatan,2500000000
2,1,2,240,298,Tangerang Selatan,5800000000
2,1,1,120,141,Tangerang Selatan,1500000000
2,1,4,400,260,Tangerang Selatan,4950000000
2,1,3,250,135,Tangerang Selatan,3400000000
2,1,2,88,84,Tangerang Selatan,1100000000
2,1,1,36,108,Tangerang Selatan,3466355871
2,1,4,318,308,Tangerang Selatan,7000000000
2,1,4,315,247,Tangerang Selatan,3500000000
2,1,0,46,66,Tangerang Selatan,3466355871
2,2,1,45,70,Tangerang Selatan,3466355871
2,1,1,58,72,Tangerang Selatan,3466355871
2,1,0,30,60,Tangerang Selatan,3466355871
2,1,2,200,135,Tangerang Selatan,3950000000
2,1,1,150,120,Tangerang Selatan,1800000000
2,1,1,200,250,Tangerang Selatan,4500000000
2,1,1,42,75,Tangerang Selatan,3466355871
2,1,1,70,90,Tangerang Selatan,1500000000
2,1,1,165,120,Tangerang Selatan,3050000000
2,1,1,300,300,Tangerang Selatan,2800000000
2,2,1,249,205,Tangerang Selatan,5750000000
2,2,1,180,120,Tangerang Selatan,1050000000
2,2,1,350,200,Tangerang Selatan,1600000000
2,1,1,90,54,Tangerang Selatan,3466355871
2,2,0,200,288,Tangerang Selatan,3500000000
2,1,1,67,60,Tangerang Selatan,3466355871
2,1,2,84,96,Tangerang Selatan,1100000000
2,1,4,400,929,Tangerang Selatan,7300000000
2,1,0,200,100,Tangerang Selatan,2900000000
2,1,1,78,72,Tangerang Selatan,3466355871
2,1,1,95,84,Tangerang Selatan,2150000000
2,1,1,65,60,Tangerang Selatan,3466355871
2,1,1,133,60,Tangerang Selatan,2100000000
2,1,0,200,288,Tangerang Selatan,3500000000
2,1,2,150,120,Tangerang Selatan,4300000000
2,2,1,78,72,Tangerang Selatan,3466355871
2,3,1,65,60,Tangerang Selatan,3466355871
2,1,0,425,585,Tangerang Selatan,15000000000
2,1,2,168,142,Tangerang Selatan,4350000000
2,1,1,78,72,Tangerang Selatan,3466355871
2,1,0,150,175,Tangerang Selatan,1500000000
2,1,1,65,60,Tangerang Selatan,3466355871
2,1,2,360,267,Tangerang Selatan,6000000000
2,1,0,78,98,Tangerang Selatan,1100000000
2,1,1,200,122,Tangerang Selatan,1850000000
2,1,0,78,72,Tangerang Selatan,3466355871
2,1,1,65,60,Tangerang Selatan,3466355871
2,1,0,200,142,Tangerang Selatan,1900000000
2,1,1,100,128,Tangerang Selatan,1700000000
2,1,1,228,162,Tangerang Selatan,3700000000
2,1,1,120,180,Tangerang Selatan,1670000000
2,1,1,100,72,Tangerang Selatan,1950000000
2,1,1,78,72,Tangerang Selatan,3466355871
2,1,1,70,133,Tangerang Selatan,2850000000
2,1,1,42,81,Tangerang Selatan,3466355871
2,1,2,175,162,Tangerang Selatan,3950000000
2,2,1,206,162,Tangerang Selatan,1900000000
2,1,2,65,60,Tangerang Selatan,3466355871
2,1,1,65,72,Tangerang Selatan,3466355871
2,1,1,36,72,Tangerang Selatan,3466355871
2,1,1,80,72,Tangerang Selatan,3466355871
2,1,1,100,84,Tangerang Selatan,1350000000
2,1,2,110,170,Tangerang Selatan,1750000000
2,1,2,67,60,Tangerang Selatan,3466355871
2,1,2,325,375,Tangerang Selatan,10800000000
2,2,2,400,320,Tangerang Selatan,8300000000
2,1,1,40,72,Tangerang Selatan,3466355871
2,2,2,600,765,Tangerang Selatan,16000000000
2,1,1,270,160,Tangerang Selatan,4000000000
2,2,4,1000,598,Tangerang Selatan,7800000000
2,1,2,125,96,Tangerang Selatan,1700000000
2,2,2,200,392,Tangerang Selatan,9000000000
2,1,1,63,98,Tangerang Selatan,1300000000
2,2,1,63,104,Tangerang Selatan,1550000000
2,1,1,100,128,Tangerang Selatan,3466355871
2,1,0,170,135,Tangerang Selatan,2600000000
2,1,0,72,105,Tangerang Selatan,1550000000
2,1,2,450,316,Tangerang Selatan,6500000000
2,1,2,152,120,Tangerang Selatan,2400000000
2,2,2,500,367,Tangerang Selatan,8500000000
2,1,2,500,560,Tangerang Selatan,10000000000
2,1,2,152,120,Tangerang Selatan,4410000000
2,1,2,300,235,Tangerang Selatan,5200000000
2,1,2,250,180,Tangerang Selatan,4500000000
2,1,1,55,72,Tangerang Selatan,1020000000
2,1,1,101,119,Tangerang Selatan,2400000000
2,1,1,220,160,Tangerang Selatan,3890000000
2,1,2,250,180,Tangerang Selatan,4500000000
2,1,1,45,70,Tangerang Selatan,3466355871
2,1,1,100,120,Tangerang Selatan,1750000000
2,1,1,180,100,Tangerang Selatan,1500000000
2,1,2,498,530,Tangerang Selatan,7650000000
2,1,1,220,265,Tangerang Selatan,3500000000
2,2,2,170,117,Tangerang Selatan,2900000000
2,2,1,65,72,Tangerang Selatan,1200000000
2,1,1,100,105,Tangerang Selatan,2400000000
2,1,1,55,72,Tangerang Selatan,1020000000
2,1,0,139,169,Tangerang Selatan,1370000000
2,1,2,140,84,Tangerang Selatan,2050000000
2,1,1,71,72,Tangerang Selatan,1200000000
2,1,1,300,380,Tangerang Selatan,2900000000
2,1,1,144,72,Tangerang Selatan,3466355871
2,1,2,400,350,Tangerang Selatan,4990000000
2,1,1,90,104,Tangerang Selatan,1250000000
2,1,1,200,250,Tangerang Selatan,1800000000
2,1,1,350,234,Tangerang Selatan,6700000000
2,1,0,65,70,Tangerang Selatan,1080000000
2,1,0,85,225,Tangerang Selatan,1700000000
2,1,1,200,122,Tangerang Selatan,1850000000
2,1,10,200,236,Tangerang Selatan,2500000000
2,2,1,100,72,Tangerang Selatan,1950000000
2,1,1,149,145,Tangerang Selatan,2500000000
2,1,1,80,96,Tangerang Selatan,1850000000
2,1,1,200,122,Tangerang Selatan,1850000000
2,1,1,55,88,Tangerang Selatan,3466355871
2,1,1,94,120,Tangerang Selatan,1290000000
2,1,1,110,84,Tangerang Selatan,2300000000
2,1,1,72,105,Tangerang Selatan,1550000000
2,1,0,220,160,Tangerang Selatan,2000000000
2,1,1,250,602,Tangerang Selatan,2500000000
2,1,0,210,144,Tangerang Selatan,3800000000
2,1,1,255,240,Tangerang Selatan,4200000000
2,1,1,80,108,Tangerang Selatan,1370000000
2,1,2,108,102,Tangerang Selatan,1750000000
2,1,2,210,144,Tangerang Selatan,3800000000
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,1,55,84,Tangerang Selatan,1300000000
2,1,0,60,32,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,2,2,210,144,Tangerang Selatan,3800000000
2,1,2,360,267,Tangerang Selatan,6000000000
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,1,140,160,Tangerang Selatan,1750000000
2,1,2,100,105,Tangerang Selatan,3150000000
2,1,2,98,90,Tangerang Selatan,2500000000
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,250,144,Tangerang Selatan,2990000000
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,1,180,120,Tangerang Selatan,2400000000
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,1,125,150,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,300,177,Tangerang Selatan,5800000000
2,1,2,50,60,Tangerang Selatan,3466355871
2,2,2,50,60,Tangerang Selatan,3466355871
2,1,1,80,108,Tangerang Selatan,1370000000
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,280,230,Tangerang Selatan,6450000000
2,1,0,80,128,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,50,60,Tangerang Selatan,3466355871
2,1,2,300,674,Tangerang Selatan,6500000000
2,1,0,118,118,Tangerang Selatan,2500000000
2,1,1,150,250,Tangerang Selatan,3200000000
2,1,1,101,72,Tangerang Selatan,1400000000
2,1,1,150,154,Tangerang Selatan,1250000000
2,1,0,175,162,Tangerang Selatan,3600000000
2,1,2,350,303,Tangerang Selatan,4800000000
2,1,1,110,184,Tangerang Selatan,2400000000
2,1,2,300,621,Tangerang Selatan,3300000000
2,1,0,90,70,Tangerang Selatan,3466355871
2,1,1,41,72,Tangerang Selatan,3466355871
2,1,1,40,72,Tangerang Selatan,3466355871
2,1,2,63,60,Tangerang Selatan,3466355871
2,1,1,60,50,Tangerang Selatan,3466355871
2,1,2,290,330,Tangerang Selatan,8800000000
2,1,1,63,96,Tangerang Selatan,1600000000
2,1,1,90,114,Tangerang Selatan,1380000000
2,1,0,162,162,Tangerang Selatan,2500000000
2,1,0,1037,1037,Tangerang Selatan,9700000000
2,1,1,200,200,Tangerang Selatan,2750000000
2,1,2,230,140,Tangerang Selatan,2500000000
2,1,2,185,150,Tangerang Selatan,3600000000
2,1,2,65,60,Tangerang Selatan,3466355871
2,1,2,300,291,Tangerang Selatan,8500000000
2,1,2,653,426,Tangerang Selatan,11500000000
2,1,0,30,60,Tangerang Selatan,3466355871
2,1,0,112,87,Tangerang Selatan,3466355871
2,1,1,55,72,Tangerang Selatan,3466355871
2,1,2,126,171,Tangerang Selatan,4720000000
2,1,2,264,272,Tangerang Selatan,6900000000
2,1,2,300,396,Tangerang Selatan,5800000000
2,1,2,65,60,Tangerang Selatan,3466355871
2,2,2,250,204,Tangerang Selatan,5500000000
2,1,2,65,60,Tangerang Selatan,3466355871
2,1,1,160,188,Tangerang Selatan,2650000000
2,1,2,300,824,Tangerang Selatan,14500000000
2,1,2,100,72,Tangerang Selatan,1870000000
2,1,2,100,95,Tangerang Selatan,2200000000
2,1,1,83,72,Tangerang Selatan,2200000000
2,1,2,192,145,Tangerang Selatan,2900000000
2,1,2,350,222,Tangerang Selatan,6500000000
2,1,2,140,85,Tangerang Selatan,1770000000
2,1,2,65,60,Tangerang Selatan,3466355871
2,1,2,163,169,Tangerang Selatan,4700000000
2,1,4,180,209,Tangerang Selatan,4800000000
2,1,0,100,72,Tangerang Selatan,1950000000
2,1,2,250,298,Tangerang Selatan,5800000000
2,2,0,120,90,Tangerang Selatan,1950000000
2,2,1,90,90,Tangerang Selatan,1200000000
2,2,0,200,180,Tangerang Selatan,5500000000
2,2,2,270,310,Tangerang Selatan,4000000000
2,1,2,65,60,Tangerang Selatan,3466355871
2,1,2,65,60,Tangerang Selatan,3466355871
2,1,2,120,96,Tangerang Selatan,1650000000
2,1,1,250,602,Tangerang Selatan,3600000000
2,2,2,309,204,Tangerang Selatan,5000000000
2,1,2,234,250,Tangerang Selatan,5500000000
2,1,1,65,90,Tangerang Selatan,3466355871
2,1,3,294,204,Tangerang Selatan,9090000000
2,1,1,460,206,Tangerang Selatan,6000000000
2,2,3,200,396,Tangerang Selatan,3500000000
2,1,0,63,104,Tangerang Selatan,1550000000
2,2,2,350,204,Tangerang Selatan,5700000000
2,1,2,74,84,Tangerang Selatan,2100000000
2,1,1,107,117,Tangerang Selatan,2300000000
2,1,1,150,112,Tangerang Selatan,1950000000
2,1,1,120,80,Tangerang Selatan,1900000000
2,1,1,55,81,Tangerang Selatan,3466355871
2,1,0,232,180,Tangerang Selatan,4250000000
2,2,0,115,121,Tangerang Selatan,2200000000
2,1,2,165,300,Tangerang Selatan,3100000000
2,1,1,150,205,Tangerang Selatan,2300000000
2,1,2,100,132,Tangerang Selatan,3000000000
2,1,1,46,96,Tangerang Selatan,3466355871
2,1,0,100,90,Tangerang Selatan,1490000000
2,1,1,99,123,Tangerang Selatan,1440000000
2,1,1,99,123,Tangerang Selatan,1440000000
2,2,1,65,90,Tangerang Selatan,3466355871
2,2,1,250,363,Tangerang Selatan,3500000000
2,1,1,88,72,Tangerang Selatan,2350000000
2,1,2,450,250,Tangerang Selatan,5600000000
2,1,1,65,90,Tangerang Selatan,3466355871
2,1,1,38,60,Tangerang Selatan,3466355871
2,1,1,88,72,Tangerang Selatan,2350000000
2,1,1,65,90,Tangerang Selatan,3466355871
2,1,0,265,301,Tangerang Selatan,4500000000
2,1,1,88,72,Tangerang Selatan,2350000000
2,1,1,65,90,Tangerang Selatan,3466355871
2,1,1,65,93,Tangerang Selatan,1100000000
2,1,2,100,120,Tangerang Selatan,1500000000
2,1,1,65,93,Tangerang Selatan,1100000000
2,1,2,300,303,Tangerang Selatan,4800000000
2,1,1,165,120,Tangerang Selatan,3050000000
2,1,1,65,93,Tangerang Selatan,1100000000
2,1,2,300,621,Tangerang Selatan,3466355871
2,1,2,150,237,Tangerang Selatan,2650000000
2,1,1,110,84,Tangerang Selatan,2300000000
2,1,1,50,75,Tangerang Selatan,1850000000
2,1,1,117,105,Tangerang Selatan,2750000000
2,1,1,145,120,Tangerang Selatan,3050000000
2,1,2,83,72,Tangerang Selatan,2100000000
2,1,0,110,78,Tangerang Selatan,1500000000
2,1,2,65,60,Tangerang Selatan,3466355871
2,1,0,145,120,Tangerang Selatan,4300000000
2,1,1,129,179,Tangerang Selatan,3850000000
2,1,1,38,60,Tangerang Selatan,3466355871
2,1,0,166,133,Tangerang Selatan,2800000000
2,1,0,160,108,Tangerang Selatan,1800000000
2,1,1,45,90,Tangerang Selatan,3466355871
2,1,1,38,60,Tangerang Selatan,3466355871
2,1,0,120,84,Tangerang Selatan,1450000000
2,1,0,91,111,Tangerang Selatan,2700000000
2,1,0,90,84,Tangerang Selatan,2600000000
2,1,0,100,72,Tangerang Selatan,1950000000
2,1,1,38,60,Tangerang Selatan,3466355871
2,1,0,120,90,Tangerang Selatan,1950000000
2,1,0,165,120,Tangerang Selatan,3050000000
2,1,1,110,221,Tangerang Selatan,2200000000
2,1,1,42,60,Tangerang Selatan,3466355871
2,1,0,238,119,Tangerang Selatan,1450000000
2,1,0,200,248,Tangerang Selatan,2100000000
2,1,0,115,105,Tangerang Selatan,2200000000
2,1,0,500,367,Tangerang Selatan,7100000000
2,1,0,348,379,Tangerang Selatan,17500000000
2,1,2,250,335,Tangerang Selatan,2600000000
2,1,1,60,90,Tangerang Selatan,3466355871
2,1,1,100,120,Tangerang Selatan,1750000000
2,1,0,280,183,Tangerang Selatan,2600000000
2,1,1,150,90,Tangerang Selatan,1670000000
2,1,0,100,72,Tangerang Selatan,1950000000
2,1,0,200,180,Tangerang Selatan,5500000000
2,1,0,45,65,Tangerang Selatan,3466355871
2,1,0,45,65,Tangerang Selatan,3466355871
2,1,1,132,60,Tangerang Selatan,1580000000
2,1,2,170,117,Tangerang Selatan,2900000000
2,1,2,200,132,Tangerang Selatan,3200000000
2,1,2,170,117,Tangerang Selatan,2900000000
2,1,1,40,66,Tangerang Selatan,3466355871
2,1,3,335,206,Tangerang Selatan,4200000000
2,1,1,129,120,Tangerang Selatan,2800000000
2,1,2,150,160,Tangerang Selatan,2300000000
2,1,1,241,170,Tangerang Selatan,7000000000
2,1,2,100,117,Tangerang Selatan,1350000000
2,2,1,200,180,Tangerang Selatan,2900000000
2,1,2,180,193,Tangerang Selatan,2300000000
2,2,1,40,66,Tangerang Selatan,3466355871
2,2,2,350,303,Tangerang Selatan,4900000000
2,2,2,350,621,Tangerang Selatan,3400000000
2,1,2,400,228,Tangerang Selatan,5500000000
2,1,2,400,228,Tangerang Selatan,5500000000
2,1,0,80,126,Tangerang Selatan,1450000000
2,10,2,42,60,Tangerang Selatan,3466355871
2,1,0,160,196,Tangerang Selatan,1050000000
2,1,0,36,84,Tangerang Selatan,3466355871
2,1,1,160,196,Tangerang Selatan,1050000000
2,1,2,42,60,Tangerang Selatan,3466355871
2,1,0,68,108,Tangerang Selatan,1360000000
2,1,1,100,153,Tangerang Selatan,2200000000
2,1,1,100,153,Tangerang Selatan,2200000000
2,1,1,75,108,Tangerang Selatan,1550000000
2,1,2,42,60,Tangerang Selatan,3466355871
2,1,1,120,160,Tangerang Selatan,1600000000
2,1,2,70,60,Tangerang Selatan,3466355871
2,1,2,246,746,Tangerang Selatan,12000000000
2,1,2,70,60,Tangerang Selatan,3466355871
2,1,2,36,66,Tangerang Selatan,3466355871
2,1,2,42,60,Tangerang Selatan,3466355871
2,1,2,36,90,Tangerang Selatan,3466355871
2,1,1,69,72,Tangerang Selatan,1100000000
2,1,2,100,79,Tangerang Selatan,1500000000
2,1,1,70,150,Tangerang Selatan,2650000000
2,1,0,90,106,Tangerang Selatan,3466355871
2,1,2,250,340,Tangerang Selatan,3070000000
2,1,2,300,177,Tangerang Selatan,5850000000
2,1,1,300,528,Tangerang Selatan,3300000000
2,1,0,59,84,Tangerang Selatan,3466355871
2,1,2,42,60,Tangerang Selatan,3466355871
2,1,1,125,128,Tangerang Selatan,1500000000
2,1,2,200,150,Tangerang Selatan,4500000000
2,1,2,120,105,Tangerang Selatan,2970000000
2,1,0,120,78,Tangerang Selatan,1850000000
2,1,1,48,68,Tangerang Selatan,3466355871
2,1,1,78,101,Tangerang Selatan,3466355871
2,1,1,78,101,Tangerang Selatan,3466355871
2,1,1,54,126,Tangerang Selatan,3466355871
2,1,2,42,60,Tangerang Selatan,3466355871
2,1,1,70,104,Tangerang Selatan,1400000000
2,1,1,240,124,Bekasi,1560000000
2,1,1,70,90,Bekasi,1150000000
2,1,1,87,66,Bekasi,2993723296
2,2,1,90,105,Bekasi,1080000000
2,1,1,70,90,Bekasi,1150000000
2,1,1,196,180,Bekasi,3500000000
2,1,1,80,72,Bekasi,1750000000
2,2,1,60,54,Bekasi,2993723296
2,1,1,400,345,Bekasi,3750000000
2,1,1,126,126,Bekasi,1120000000
2,1,0,70,97,Bekasi,2993723296
2,2,0,78,98,Bekasi,1200000000
2,1,1,121,130,Bekasi,2040000000
2,2,1,80,72,Bekasi,1750000000
2,1,0,67,77,Bekasi,2993723296
2,1,2,85,69,Bekasi,2993723296
2,1,1,53,65,Bekasi,2993723296
2,1,0,320,240,Bekasi,2690000000
2,2,0,73,84,Bekasi,1200000000
2,1,1,280,160,Bekasi,1750000000
2,1,0,200,300,Bekasi,1300000000
2,1,0,149,135,Bekasi,2710000000
2,1,0,50,55,Bekasi,2993723296
2,1,0,200,300,Bekasi,1300000000
2,1,1,240,124,Bekasi,1560000000
2,2,1,30,60,Bekasi,2993723296
2,2,1,90,165,Bekasi,1200000000
2,1,2,85,113,Bekasi,2993723296
2,1,1,70,90,Bekasi,1150000000
2,1,1,70,97,Bekasi,2993723296
2,2,0,272,239,Bekasi,2990000000
2,3,1,36,60,Bekasi,2993723296
2,1,3,300,216,Bekasi,3700000000
2,1,0,130,91,Bekasi,1290000000
2,1,1,130,91,Bekasi,1200000000
2,2,0,216,160,Bekasi,1990000000
2,1,1,55,60,Bekasi,2993723296
2,1,1,36,60,Bekasi,2993723296
2,2,1,40,60,Bekasi,2993723296
2,1,1,90,105,Bekasi,1080000000
2,1,1,240,124,Bekasi,1560000000
2,1,1,87,66,Bekasi,2993723296
2,2,1,30,60,Bekasi,2993723296
2,1,1,70,97,Bekasi,2993723296
2,1,1,90,165,Bekasi,1200000000
2,1,1,36,72,Bekasi,2993723296
2,1,1,70,90,Bekasi,1150000000
2,1,1,47,67,Bekasi,2993723296
2,1,2,700,376,Bekasi,3100000000
2,1,1,84,77,Bekasi,1180000000
2,2,1,90,165,Bekasi,1200000000
2,1,1,36,72,Bekasi,2993723296
2,1,1,60,112,Bekasi,1150000000
2,1,0,100,180,Bekasi,2993723296
2,3,1,48,60,Bekasi,2993723296
2,1,1,48,60,Bekasi,2993723296
2,3,1,36,72,Bekasi,2993723296
2,1,0,77,84,Bekasi,1180000000
2,1,1,130,92,Bekasi,1280000000
2,2,2,85,70,Bekasi,2993723296
2,1,2,307,192,Bekasi,5270000000
2,1,0,300,200,Bekasi,2300000000
2,1,2,156,118,Bekasi,1590000000
2,1,2,170,140,Bekasi,1800000000
2,1,2,54,78,Bekasi,2993723296
2,2,1,87,66,Bekasi,2993723296
2,1,0,120,120,Bekasi,2993723296
2,1,2,80,65,Bekasi,2993723296
2,1,1,60,80,Bekasi,2993723296
2,2,2,120,104,Bekasi,1990000000
2,1,2,77,77,Bekasi,1400000000
2,1,0,280,160,Bekasi,1750000000
2,3,2,149,135,Bekasi,2710000000
2,2,0,150,136,Bekasi,2190000000
2,1,0,36,72,Bekasi,2993723296
2,1,1,90,105,Bekasi,1080000000
2,1,0,90,165,Bekasi,1200000000
2,2,1,70,90,Bekasi,1150000000
2,2,0,70,97,Bekasi,2993723296
2,3,1,87,66,Bekasi,2993723296
2,1,1,90,200,Bekasi,1680000000
2,2,1,36,72,Bekasi,2993723296
2,1,1,90,165,Bekasi,1200000000
2,1,1,120,105,Bekasi,1200000000
2,1,1,36,60,Bekasi,2993723296
2,1,3,100,137,Bekasi,2993723296
2,1,0,96,78,Bekasi,2993723296
2,1,0,70,97,Bekasi,2993723296
2,1,1,87,66,Bekasi,2993723296
2,1,1,70,97,Bekasi,2993723296
2,1,2,250,220,Bekasi,5500000000
2,1,2,185,160,Bekasi,2200000000
2,1,0,72,72,Bekasi,2993723296
2,1,1,29,60,Bekasi,2993723296
2,1,2,200,144,Bekasi,2500000000
2,1,0,45,60,Bekasi,2993723296
2,1,1,140,126,Bekasi,1300000000
2,1,2,130,92,Bekasi,1290000000
2,1,1,65,120,Bekasi,2993723296
2,1,1,80,72,Bekasi,1740000000
2,1,2,77,84,Bekasi,1180000000
2,1,2,84,105,Bekasi,1180000000
2,1,1,150,105,Bekasi,1400000000
2,1,2,440,487,Bekasi,4150000000
2,1,1,50,60,Bekasi,2993723296
2,2,2,190,120,Bekasi,2500000000
